STDR_YY,ORG_CD,POPUL_CNT,HOHOLD_CNT,RESI_CNT,BUGE_AMT,REGION_CD,ADMDSTRC_CD,FULL_SQUARE,ROAD_SQUARE,CULT_SQUARE,FORE_SQUARE,RIVER_SQUARE,COAST_ADJ_AT,INLAND_CTY_AT,PBORD_AMT,TRSPT_AMT,MNCP_AMT,LCPB_AMT,COAST_LEN,GVN_MNG_SQUARE,GVN_SPRT_SQUARE,ETC_SQUARE,DMG_STORM_FLOOD_AMT,CRTR_ID,LAST_MODUSR_ID,CREAT_DT,LAST_MODF_DT
2022,5080000,408110,,,,YNA,MNC,,,,19930411,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5090000,100749,,,,YNA,MNC,,,,20110709,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5100000,101088,,,,YNA,MNC,,,,20690914,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5110000,94823,,,,YNA,MNC,,,,21240821,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5120000,70373,,,,YNA,MNC,,,,20870326,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5130000,267725,,,,YNA,MNC,,,,19621229,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5140000,23340,,,,YNA,MNC,,,,20260605,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5150000,50186,,,,YNA,MNC,,,,21150906,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5160000,24295,,,,YNA,MNC,,,,20811227,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5170000,16022,,,,YNA,MNC,,,,20791113,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5180000,34650,,,,YNA,MNC,,,,20620808,,1,0,,,,,98.22,,,,,skgo,skgo,20230203,20230203
