ORGAN_CODE,CATEGORY,YY,VAL
3630000,¹ç,2017,2011.5466
6300000,¹ç,2017,2430.172
6310000,¹ç,2017,4904.2105
3730000,¹ç,2017,3920.024
5690000,¹ç,2017,3444.9277
6410000,¹ç,2017,76974.5048
3740000,¹ç,2017,576.5149
3780000,¹ç,2017,413.7736
3820000,¹ç,2017,200.0177
3830000,¹ç,2017,64.1742
3860000,¹ç,2017,258.5823
3900000,¹ç,2017,317.3648
3910000,¹ç,2017,5665.805
3920000,¹ç,2017,315.4491
3930000,¹ç,2017,1260.9303
3940000,¹ç,2017,2382.0905
3970000,¹ç,2017,210.925
3980000,¹ç,2017,302.7092
3990000,¹ç,2017,2505.8936
4000000,¹ç,2017,203.8865
4010000,¹ç,2017,1567.4459
4020000,¹ç,2017,106.479
4030000,¹ç,2017,394.8232
4040000,¹ç,2017,290.8682
4050000,¹ç,2017,3014.3953
4060000,¹ç,2017,3971.4299
4070000,¹ç,2017,7931.1482
4080000,¹ç,2017,6651.6135
4090000,¹ç,2017,2148.6718
5530000,¹ç,2017,7859.2686
5540000,¹ç,2017,2039.8663
5590000,¹ç,2017,2373.2327
5600000,¹ç,2017,6052.6058
5700000,¹ç,2017,7145.0994
4140000,¹ç,2017,4711.7825
4160000,¹ç,2017,2062.4796
4170000,¹ç,2017,3975.1782
6420000,¹ç,2017,67451.5638
4180000,¹ç,2017,4597.7749
4190000,¹ç,2017,4376.6479
4200000,¹ç,2017,4739.253
4210000,¹ç,2017,649.9552
4220000,¹ç,2017,913.6133
4230000,¹ç,2017,159.8561
4240000,¹ç,2017,3240.6258
4250000,¹ç,2017,8392.3674
4260000,¹ç,2017,6200.1823
4270000,¹ç,2017,5724.2638
4280000,¹ç,2017,9137.6852
4290000,¹ç,2017,6840.0714
4300000,¹ç,2017,2462.9148
4310000,¹ç,2017,2454.2153
4320000,¹ç,2017,2972.1753
4330000,¹ç,2017,2836.7171
4340000,¹ç,2017,665.28
4350000,¹ç,2017,1087.965
6430000,¹ç,2017,66591.2918
5710000,¹ç,2017,6963.8894
4390000,¹ç,2017,8715.6556
4400000,¹ç,2017,7757.5876
4420000,¹ç,2017,4400.7386
4430000,¹ç,2017,5461.8358
4440000,¹ç,2017,7900.2678
4450000,¹ç,2017,3253.2212
4460000,¹ç,2017,7845.4415
4470000,¹ç,2017,8222.2827
4480000,¹ç,2017,5138.4857
5570000,¹ç,2017,931.8859
6440000,¹ç,2017,64679.9921
4490000,¹ç,2017,6998.5899
4500000,¹ç,2017,3065.7864
4510000,¹ç,2017,3703.8645
4520000,¹ç,2017,4818.783
4530000,¹ç,2017,5864.497
4540000,¹ç,2017,7191.1783
5580000,¹ç,2017,100.2627
5680000,¹ç,2017,4039.4513
4550000,¹ç,2017,5879.6094
4570000,¹ç,2017,3251.9231
4580000,¹ç,2017,2659.1744
4590000,¹ç,2017,1964.1091
4600000,¹ç,2017,3540.256
4610000,¹ç,2017,6760.1363
4620000,¹ç,2017,4842.3707
6450000,¹ç,2017,68874.2511
4640000,¹ç,2017,2110.2586
4670000,¹ç,2017,1454.8917
4680000,¹ç,2017,5298.7089
4690000,¹ç,2017,8474.9336
4700000,¹ç,2017,4315.323
4710000,¹ç,2017,6002.0032
4720000,¹ç,2017,7185.5316
4730000,¹ç,2017,5016.3511
4740000,¹ç,2017,4091.7852
4750000,¹ç,2017,3938.6797
4760000,¹ç,2017,3269.5475
4770000,¹ç,2017,3539.3477
4780000,¹ç,2017,10328.0643
4790000,¹ç,2017,3848.825
6460000,¹ç,2017,116110.2656
4800000,¹ç,2017,439.6922
4810000,¹ç,2017,5060.5855
4820000,¹ç,2017,7090.9288
4830000,¹ç,2017,7471.2947
4840000,¹ç,2017,3505.7217
4850000,¹ç,2017,2491.4989
4860000,¹ç,2017,3198.2284
4870000,¹ç,2017,2416.7244
4880000,¹ç,2017,7236.8082
4890000,¹ç,2017,5483.7544
4900000,¹ç,2017,3626.3015
4910000,¹ç,2017,2137.0012
4920000,¹ç,2017,2012.0409
4930000,¹ç,2017,12621.5165
4940000,¹ç,2017,6167.4659
4950000,¹ç,2017,10323.7369
4960000,¹ç,2017,4580.2085
4970000,¹ç,2017,5340.4097
4980000,¹ç,2017,5520.1853
4990000,¹ç,2017,3303.9686
5000000,¹ç,2017,5926.6708
5010000,¹ç,2017,10155.5226
6470000,¹ç,2017,144315.0385
5020000,¹ç,2017,5254.2332
5050000,¹ç,2017,5664.3061
5060000,¹ç,2017,9562.2564
5070000,¹ç,2017,13411.4823
5080000,¹ç,2017,2706.9114
5090000,¹ç,2017,8793.6718
5100000,¹ç,2017,9644.8004
5110000,¹ç,2017,12243.6865
5120000,¹ç,2017,6266.3797
5130000,¹ç,2017,8702.1032
5140000,¹ç,2017,4284.5522
5150000,¹ç,2017,10137.993
5160000,¹ç,2017,6456.5127
5170000,¹ç,2017,4832.3455
5180000,¹ç,2017,2758.5195
5190000,¹ç,2017,7325.5855
5200000,¹ç,2017,1416.8551
5210000,¹ç,2017,2435.7752
5220000,¹ç,2017,3003.6975
5230000,¹ç,2017,7614.1862
5240000,¹ç,2017,8777.493
5250000,¹ç,2017,1824.4786
5260000,¹ç,2017,1197.2135
6480000,¹ç,2017,61985.901
5670000,¹ç,2017,4107.1223
5310000,¹ç,2017,6907.2119
5330000,¹ç,2017,2273.8349
5340000,¹ç,2017,3016.1414
5350000,¹ç,2017,3080.2287
5360000,¹ç,2017,6602.3304
5370000,¹ç,2017,2058.8314
5380000,¹ç,2017,1217.0523
5390000,¹ç,2017,1842.5278
5400000,¹ç,2017,3221.3004
5410000,¹ç,2017,2899.7545
5420000,¹ç,2017,2722.0207
5430000,¹ç,2017,3151.8156
5440000,¹ç,2017,4289.9219
5450000,¹ç,2017,2477.6154
5460000,¹ç,2017,3203.8879
5470000,¹ç,2017,5644.4122
5480000,¹ç,2017,3269.8913
6500000,¹ç,2017,61071.3301
6510000,¹ç,2017,30493.3382
6520000,¹ç,2017,30577.9919
6110000,¹ç,2018,193.2655
6260000,¹ç,2018,2487.2065
3400000,¹ç,2018,876.0083
6270000,¹ç,2018,4126.3992
3480000,¹ç,2018,2335.2847
6280000,¹ç,2018,6829.4411
3570000,¹ç,2018,4187.1775
6290000,¹ç,2018,3535.3962
3630000,¹ç,2018,2002.0285
6300000,¹ç,2018,2393.6265
6310000,¹ç,2018,4578.193
3730000,¹ç,2018,3654.7384
5690000,¹ç,2018,3317.1699
6410000,¹ç,2018,76344.6376
3740000,¹ç,2018,587.1006
3780000,¹ç,2018,375.3688
3820000,¹ç,2018,185.6409
3830000,¹ç,2018,62.8917
3860000,¹ç,2018,268.4396
3900000,¹ç,2018,317.8176
3910000,¹ç,2018,5500.2505
3920000,¹ç,2018,304.9827
3930000,¹ç,2018,1259.5842
3940000,¹ç,2018,2327.0147
3970000,¹ç,2018,205.2463
3980000,¹ç,2018,300.3827
3990000,¹ç,2018,2404.958
4000000,¹ç,2018,195.1053
4010000,¹ç,2018,1599.9201
4020000,¹ç,2018,109.0116
4030000,¹ç,2018,367.8747
4040000,¹ç,2018,270.5166
4050000,¹ç,2018,3063.8034
4060000,¹ç,2018,3963.0329
4070000,¹ç,2018,7835.1744
4080000,¹ç,2018,6580.0553
4090000,¹ç,2018,2058.1144
5530000,¹ç,2018,7764.4379
5540000,¹ç,2018,2032.5378
5590000,¹ç,2018,2385.7806
5600000,¹ç,2018,5968.6086
5700000,¹ç,2018,7260.6229
4140000,¹ç,2018,4735.4231
4160000,¹ç,2018,2000.1578
4170000,¹ç,2018,4054.7819
6420000,¹ç,2018,67393.9553
4180000,¹ç,2018,4610.6792
4190000,¹ç,2018,4321.7856
4200000,¹ç,2018,4801.2166
4210000,¹ç,2018,649.4847
4220000,¹ç,2018,902.3626
4230000,¹ç,2018,164.4891
4240000,¹ç,2018,3191.113
4250000,¹ç,2018,8318.4262
4260000,¹ç,2018,6274.6723
4270000,¹ç,2018,5677.144
4280000,¹ç,2018,9204.723
4290000,¹ç,2018,6826.8561
4300000,¹ç,2018,2474.3071
4310000,¹ç,2018,2484.3367
4320000,¹ç,2018,2974.1575
4330000,¹ç,2018,2748.4685
4340000,¹ç,2018,712.776
4350000,¹ç,2018,1056.9571
6430000,¹ç,2018,64257.2638
5710000,¹ç,2018,6693.5917
4390000,¹ç,2018,8422.9362
4400000,¹ç,2018,7278.2563
4420000,¹ç,2018,4432.4273
4430000,¹ç,2018,5316.9012
4440000,¹ç,2018,7539.2594
4450000,¹ç,2018,3028.4697
4460000,¹ç,2018,7799.3766
4470000,¹ç,2018,8146.6856
4480000,¹ç,2018,4676.6015
5570000,¹ç,2018,922.7583
6440000,¹ç,2018,64873.8148
4490000,¹ç,2018,6921.8891
4500000,¹ç,2018,3032.5323
4510000,¹ç,2018,3747.6076
4520000,¹ç,2018,4673.7325
4530000,¹ç,2018,5905.4726
4540000,¹ç,2018,7077.6868
5580000,¹ç,2018,95.3628
5680000,¹ç,2018,4061.4181
4550000,¹ç,2018,6094.196
4570000,¹ç,2018,3424.9556
4580000,¹ç,2018,2727.0305
4590000,¹ç,2018,1911.283
4600000,¹ç,2018,3502.0223
4610000,¹ç,2018,6827.5586
4620000,¹ç,2018,4871.067
6450000,¹ç,2018,69207.6631
4640000,¹ç,2018,2013.514
4670000,¹ç,2018,1431.645
4680000,¹ç,2018,5211.501
4690000,¹ç,2018,8583.9302
4700000,¹ç,2018,4431.9638
4710000,¹ç,2018,6185.3245
4720000,¹ç,2018,7133.5404
4730000,¹ç,2018,5048.8769
4740000,¹ç,2018,4117.932
4750000,¹ç,2018,4030.1524
4760000,¹ç,2018,3254.286
4770000,¹ç,2018,3614.7936
4780000,¹ç,2018,10392.4959
4790000,¹ç,2018,3757.7074
6460000,¹ç,2018,116841.0203
4800000,¹ç,2018,393.3011
4810000,¹ç,2018,4965.2234
4820000,¹ç,2018,7256.3956
4830000,¹ç,2018,7452.4893
4840000,¹ç,2018,3543.2011
4850000,¹ç,2018,2547.4358
4860000,¹ç,2018,3141.8015
4870000,¹ç,2018,2417.7374
4880000,¹ç,2018,7271.8725
4890000,¹ç,2018,5498.6934
4900000,¹ç,2018,3782.2921
4910000,¹ç,2018,2193.6737
4920000,¹ç,2018,2005.2684
4930000,¹ç,2018,13121.7832
4940000,¹ç,2018,6151.2823
4950000,¹ç,2018,10344.1201
4960000,¹ç,2018,4599.7865
4970000,¹ç,2018,5398.9932
4980000,¹ç,2018,5585.3786
4990000,¹ç,2018,3270.9339
5000000,¹ç,2018,5785.7617
5010000,¹ç,2018,10113.5955
6470000,¹ç,2018,143236.335
5020000,¹ç,2018,5239.8906
5050000,¹ç,2018,5703.3834
5060000,¹ç,2018,9381.1842
5070000,¹ç,2018,13299.6992
5080000,¹ç,2018,2699.2149
5090000,¹ç,2018,8933.4716
5100000,¹ç,2018,9498.2139
5110000,¹ç,2018,12166.9284
5120000,¹ç,2018,6339.0025
5130000,¹ç,2018,8631.0489
5140000,¹ç,2018,4227.8798
5150000,¹ç,2018,9907.3952
5160000,¹ç,2018,6322.549
5170000,¹ç,2018,4800.3312
5180000,¹ç,2018,2706.5558
5190000,¹ç,2018,7180.0339
5200000,¹ç,2018,1355.0363
5210000,¹ç,2018,2470.0837
5220000,¹ç,2018,3068.2051
5230000,¹ç,2018,7576.355
5240000,¹ç,2018,8801.2342
5250000,¹ç,2018,1797.3697
5260000,¹ç,2018,1131.2685
6480000,¹ç,2018,62412.7502
5670000,¹ç,2018,4268.0501
5310000,¹ç,2018,7014.068
5330000,¹ç,2018,2188.833
5340000,¹ç,2018,3052.2298
5350000,¹ç,2018,3158.6465
5360000,¹ç,2018,6650.4831
5370000,¹ç,2018,2039.1734
5380000,¹ç,2018,1203.8712
5390000,¹ç,2018,1834.974
5400000,¹ç,2018,3260.2915
5410000,¹ç,2018,2807.3883
5420000,¹ç,2018,2725.1126
5430000,¹ç,2018,3211.5013
5440000,¹ç,2018,4499.7407
5450000,¹ç,2018,2461.6192
5460000,¹ç,2018,3198.6904
5470000,¹ç,2018,5661.8175
5480000,¹ç,2018,3176.2596
6500000,¹ç,2018,59321.1956
6510000,¹ç,2018,29663.0979
6520000,¹ç,2018,29658.0977
6110000,¹ç,2019,197.1285
6260000,¹ç,2019,2456.795
3400000,¹ç,2019,876.0338
6270000,¹ç,2019,3958.2998
3480000,¹ç,2019,2232.9295
6280000,¹ç,2019,6917.6479
3570000,¹ç,2019,4274.6069
6290000,¹ç,2019,3493.9013
3630000,¹ç,2019,1988.7382
6300000,¹ç,2019,2384.0399
6310000,¹ç,2019,4696.2522
3730000,¹ç,2019,3759.8623
5690000,¹ç,2019,3338.1481
6410000,¹ç,2019,76056.3677
3740000,¹ç,2019,548.0922
3780000,¹ç,2019,368.1534
3820000,¹ç,2019,184.0845
3830000,¹ç,2019,62.8917
3860000,¹ç,2019,256.6699
3900000,¹ç,2019,325.3192
3910000,¹ç,2019,5439.1453
3920000,¹ç,2019,309.9432
3930000,¹ç,2019,1209.8132
3940000,¹ç,2019,2327.0191
3970000,¹ç,2019,205.2463
3980000,¹ç,2019,283.7406
3990000,¹ç,2019,2292.7015
4000000,¹ç,2019,177.4476
4010000,¹ç,2019,1612.8276
4020000,¹ç,2019,106.1761
4030000,¹ç,2019,369.12
4040000,¹ç,2019,261.8604
4050000,¹ç,2019,3057.2584
4060000,¹ç,2019,3887.928
4070000,¹ç,2019,7763.0347
4080000,¹ç,2019,6604.1772
4090000,¹ç,2019,2044.6186
5530000,¹ç,2019,7769.4433
5540000,¹ç,2019,2024.9067
5590000,¹ç,2019,2365.6993
5600000,¹ç,2019,6152.4322
5700000,¹ç,2019,7446.0379
4140000,¹ç,2019,4730.2432
4160000,¹ç,2019,1880.6803
4170000,¹ç,2019,3989.6561
6420000,¹ç,2019,67071.1737
4180000,¹ç,2019,4570.4574
4190000,¹ç,2019,4300.8859
4200000,¹ç,2019,4752.9359
4210000,¹ç,2019,632.8548
4220000,¹ç,2019,899.0739
4230000,¹ç,2019,147.698
4240000,¹ç,2019,3161.3671
4250000,¹ç,2019,8294.3512
4260000,¹ç,2019,6180.3909
4270000,¹ç,2019,5623.4131
4280000,¹ç,2019,9046.4863
4290000,¹ç,2019,6832.6348
4300000,¹ç,2019,2550.9764
4310000,¹ç,2019,2526.4944
4320000,¹ç,2019,3030.992
4330000,¹ç,2019,2697.5767
4340000,¹ç,2019,757.0572
4350000,¹ç,2019,1065.5277
6430000,¹ç,2019,63609.6925
5710000,¹ç,2019,6655.8341
4390000,¹ç,2019,8300.7701
4400000,¹ç,2019,7229.0193
4420000,¹ç,2019,4442.1123
4430000,¹ç,2019,5270.5467
4440000,¹ç,2019,7516.5956
4450000,¹ç,2019,2904.7173
4460000,¹ç,2019,7681.1396
4470000,¹ç,2019,8078.8374
4480000,¹ç,2019,4610.8234
5570000,¹ç,2019,919.2967
6440000,¹ç,2019,64643.5696
4490000,¹ç,2019,6858.6675
4500000,¹ç,2019,2973.4023
4510000,¹ç,2019,3961.7014
4520000,¹ç,2019,4580.5874
4530000,¹ç,2019,5842.0737
4540000,¹ç,2019,7000.8545
5580000,¹ç,2019,95.3628
5680000,¹ç,2019,4049.543
4550000,¹ç,2019,6009.7421
4570000,¹ç,2019,3543.1573
4580000,¹ç,2019,2678.0795
4590000,¹ç,2019,1901.6224
4600000,¹ç,2019,3497.9402
4610000,¹ç,2019,6796.3889
4620000,¹ç,2019,4854.4466
6450000,¹ç,2019,70783.6661
4640000,¹ç,2019,2074.8171
4670000,¹ç,2019,2031.929
4680000,¹ç,2019,4956.6722
4690000,¹ç,2019,8550.5738
4700000,¹ç,2019,4166.6788
4710000,¹ç,2019,6844.6156
4720000,¹ç,2019,7082.1425
4730000,¹ç,2019,4880.5685
4740000,¹ç,2019,4094.6833
4750000,¹ç,2019,3998.6838
4760000,¹ç,2019,3229.6477
4770000,¹ç,2019,3590.8393
4780000,¹ç,2019,10751.7928
4790000,¹ç,2019,4530.0217
6460000,¹ç,2019,119158.6487
4800000,¹ç,2019,386.3165
4810000,¹ç,2019,5036.3648
4820000,¹ç,2019,7352.3623
4830000,¹ç,2019,7657.5709
4840000,¹ç,2019,3505.6944
4850000,¹ç,2019,2666.1468
4860000,¹ç,2019,3422.2274
4870000,¹ç,2019,2724.862
4880000,¹ç,2019,7231.6531
4890000,¹ç,2019,5657.1196
4900000,¹ç,2019,3764.8337
4910000,¹ç,2019,2289.7975
4920000,¹ç,2019,1964.9503
4930000,¹ç,2019,13450.2162
4940000,¹ç,2019,6177.3011
4950000,¹ç,2019,10605.3944
4960000,¹ç,2019,4734.4307
4970000,¹ç,2019,5574.5123
4980000,¹ç,2019,5701.6386
4990000,¹ç,2019,3252.3896
5000000,¹ç,2019,5774.7657
5010000,¹ç,2019,10228.1008
6470000,¹ç,2019,141733.8307
5020000,¹ç,2019,5202.1352
5050000,¹ç,2019,5666.9619
5060000,¹ç,2019,9261.0295
5070000,¹ç,2019,12990.6746
5080000,¹ç,2019,2578.9843
5090000,¹ç,2019,8920.6538
5100000,¹ç,2019,9480.4725
5110000,¹ç,2019,12018.8916
5120000,¹ç,2019,6388.8092
5130000,¹ç,2019,8540.7802
5140000,¹ç,2019,4216.4571
5150000,¹ç,2019,9695.3182
5160000,¹ç,2019,6260.3298
5170000,¹ç,2019,4767.7589
5180000,¹ç,2019,2692.5
5190000,¹ç,2019,6954.5526
5200000,¹ç,2019,1370.1066
5210000,¹ç,2019,2466.1811
5220000,¹ç,2019,3048.3417
5230000,¹ç,2019,7464.581
5240000,¹ç,2019,8824.3885
5250000,¹ç,2019,1792.6539
5260000,¹ç,2019,1131.2685
6480000,¹ç,2019,61658.0079
5670000,¹ç,2019,4123.5082
5310000,¹ç,2019,7074.0251
5330000,¹ç,2019,2147.0799
5340000,¹ç,2019,2994.1176
5350000,¹ç,2019,3142.2351
5360000,¹ç,2019,6550.5934
5370000,¹ç,2019,2035.5735
5380000,¹ç,2019,1190.2389
5390000,¹ç,2019,1835.3734
5400000,¹ç,2019,3233.4227
5410000,¹ç,2019,2774.648
5420000,¹ç,2019,2712.0759
5430000,¹ç,2019,3139.6441
5440000,¹ç,2019,4492.1677
5450000,¹ç,2019,2383.1802
5460000,¹ç,2019,3090.7355
5470000,¹ç,2019,5627.2657
5480000,¹ç,2019,3112.123
6500000,¹ç,2019,59022.2326
6510000,¹ç,2019,29512.3541
6520000,¹ç,2019,29509.8785
6110000,¹ç,2020,198.5482
6260000,¹ç,2020,2493.126
3400000,¹ç,2020,860.1664
6270000,¹ç,2020,3946.5469
3480000,¹ç,2020,2223.2569
6280000,¹ç,2020,6856.9876
3570000,¹ç,2020,4231.1344
6290000,¹ç,2020,3358.8076
3630000,¹ç,2020,1938.771
6300000,¹ç,2020,2291.6791
6310000,¹ç,2020,4631.6019
3730000,¹ç,2020,3699.2716
5690000,¹ç,2020,3313.7003
6410000,¹ç,2020,73908.8626
3740000,¹ç,2020,522.886
3780000,¹ç,2020,364.7294
3820000,¹ç,2020,179.2131
3830000,¹ç,2020,59.647
3860000,¹ç,2020,255.3393
3900000,¹ç,2020,323.5094
3910000,¹ç,2020,5289.4639
3920000,¹ç,2020,306.6185
3930000,¹ç,2020,1162.331
3940000,¹ç,2020,2270.4831
3970000,¹ç,2020,206.0491
3980000,¹ç,2020,280.7268
3990000,¹ç,2020,2212.7985
4000000,¹ç,2020,171.6203
4010000,¹ç,2020,1597.7026
4020000,¹ç,2020,106.6936
4030000,¹ç,2020,305.5341
4040000,¹ç,2020,260.2516
4050000,¹ç,2020,2918.6795
4060000,¹ç,2020,3740.8441
4070000,¹ç,2020,7551.2887
4080000,¹ç,2020,6499.9141
4090000,¹ç,2020,1932.7482
5530000,¹ç,2020,7387.3613
5540000,¹ç,2020,1989.0926
5590000,¹ç,2020,2325.4763
5600000,¹ç,2020,6029.5078
5700000,¹ç,2020,7210.8239
4140000,¹ç,2020,4850.8785
4160000,¹ç,2020,1767.832
4170000,¹ç,2020,3828.8183
6420000,¹ç,2020,66341.3109
4180000,¹ç,2020,4400.0431
4190000,¹ç,2020,4196.2403
4200000,¹ç,2020,4817.6344
4210000,¹ç,2020,607.4562
4220000,¹ç,2020,847.6276
4230000,¹ç,2020,155.7469
4240000,¹ç,2020,3113.9465
4250000,¹ç,2020,8096.2112
4260000,¹ç,2020,6182.4746
4270000,¹ç,2020,5643.2857
4280000,¹ç,2020,9000.4907
4290000,¹ç,2020,6732.8014
4300000,¹ç,2020,2524.7258
4310000,¹ç,2020,2443.2823
4320000,¹ç,2020,2988.9636
4330000,¹ç,2020,2693.8752
4340000,¹ç,2020,825.1381
4350000,¹ç,2020,1071.3673
6430000,¹ç,2020,62910.0234
5710000,¹ç,2020,6555.0259
4390000,¹ç,2020,8070.5049
4400000,¹ç,2020,7073.3814
4420000,¹ç,2020,4422.8161
4430000,¹ç,2020,5257.5394
4440000,¹ç,2020,7529.1446
4450000,¹ç,2020,2873.0166
4460000,¹ç,2020,7680.049
4470000,¹ç,2020,7975.4401
4480000,¹ç,2020,4560.1824
5570000,¹ç,2020,912.923
6440000,¹ç,2020,63528.4925
4490000,¹ç,2020,6731.549
4500000,¹ç,2020,2958.6398
4510000,¹ç,2020,3874.5895
4520000,¹ç,2020,4536.5782
4530000,¹ç,2020,5711.8121
4540000,¹ç,2020,6937.8188
5580000,¹ç,2020,98.9913
5680000,¹ç,2020,3961.8866
4550000,¹ç,2020,5800.5277
4570000,¹ç,2020,3432.1394
4580000,¹ç,2020,2708.5172
4590000,¹ç,2020,1894.8685
4600000,¹ç,2020,3453.2646
4610000,¹ç,2020,6677.5666
4620000,¹ç,2020,4749.7432
6450000,¹ç,2020,70152.594
4640000,¹ç,2020,2012.7819
4670000,¹ç,2020,2025.5674
4680000,¹ç,2020,4896.1214
4690000,¹ç,2020,8463.622
4700000,¹ç,2020,4051.2204
4710000,¹ç,2020,6771.9765
4720000,¹ç,2020,7027.4875
4730000,¹ç,2020,4826.1452
4740000,¹ç,2020,4051.997
4750000,¹ç,2020,3994.4187
4760000,¹ç,2020,3147.4476
4770000,¹ç,2020,3580.9338
4780000,¹ç,2020,10729.2255
4790000,¹ç,2020,4573.6491
6460000,¹ç,2020,118009.3681
4800000,¹ç,2020,383.6463
4810000,¹ç,2020,4915.5782
4820000,¹ç,2020,7280.4637
4830000,¹ç,2020,7542.0343
4840000,¹ç,2020,3508.2673
4850000,¹ç,2020,2642.5091
4860000,¹ç,2020,3414.2703
4870000,¹ç,2020,2731.1368
4880000,¹ç,2020,7148.6589
4890000,¹ç,2020,5614.0704
4900000,¹ç,2020,3805.5558
4910000,¹ç,2020,2259.3497
4920000,¹ç,2020,1816.5613
4930000,¹ç,2020,13363.9757
4940000,¹ç,2020,6131.7175
4950000,¹ç,2020,10541.9865
4960000,¹ç,2020,4626.8188
4970000,¹ç,2020,5508.7242
4980000,¹ç,2020,5589.5615
4990000,¹ç,2020,3223.3409
5000000,¹ç,2020,5754.8778
5010000,¹ç,2020,10206.2631
6470000,¹ç,2020,139386.6254
5020000,¹ç,2020,5080.832
5050000,¹ç,2020,5627.6714
5060000,¹ç,2020,9092.8201
5070000,¹ç,2020,12613.5791
5080000,¹ç,2020,2364.835
5090000,¹ç,2020,8815.9107
5100000,¹ç,2020,9420.8646
5110000,¹ç,2020,11840.9496
5120000,¹ç,2020,6289.5897
5130000,¹ç,2020,8397.465
5140000,¹ç,2020,4111.2714
5150000,¹ç,2020,9578.0964
5160000,¹ç,2020,6178.7014
5170000,¹ç,2020,4742.6244
5180000,¹ç,2020,2648.6617
5190000,¹ç,2020,6917.8048
5200000,¹ç,2020,1337.6266
5210000,¹ç,2020,2330.1292
5220000,¹ç,2020,3007.5016
5230000,¹ç,2020,7367.9755
5240000,¹ç,2020,8724.6151
5250000,¹ç,2020,1781.1339
5260000,¹ç,2020,1115.9662
6480000,¹ç,2020,60937.2734
5670000,¹ç,2020,4013.7426
5310000,¹ç,2020,6965.3337
5330000,¹ç,2020,2123.5359
5340000,¹ç,2020,2985.1696
5350000,¹ç,2020,3041.1457
5360000,¹ç,2020,6452.968
5370000,¹ç,2020,2121.4715
5380000,¹ç,2020,1143.1539
5390000,¹ç,2020,1798.4792
5400000,¹ç,2020,3210.2612
5410000,¹ç,2020,2731.9048
5420000,¹ç,2020,2671.5871
5430000,¹ç,2020,3141.8314
5440000,¹ç,2020,4455.0548
5450000,¹ç,2020,2369.5947
5460000,¹ç,2020,3079.5062
5470000,¹ç,2020,5575.885
5480000,¹ç,2020,3056.6481
6500000,¹ç,2020,58636.672
6510000,¹ç,2020,29262.9486
6520000,¹ç,2020,29373.7234
6110000,¹ç,2021,422.6866
6260000,¹ç,2021,2763.8005
3400000,¹ç,2021,746.4173
6270000,¹ç,2021,4377.7385
3480000,¹ç,2021,2485.594
6280000,¹ç,2021,5206.8817
3570000,¹ç,2021,3056.0856
6290000,¹ç,2021,4788.6081
3630000,¹ç,2021,2795.6841
6300000,¹ç,2021,2823.6715
6310000,¹ç,2021,4849.9258
3730000,¹ç,2021,3486.4526
5690000,¹ç,2021,3654.042
6410000,¹ç,2021,71403.0642
3740000,¹ç,2021,655.6174
3780000,¹ç,2021,346.5179
3820000,¹ç,2021,152.7762
3830000,¹ç,2021,29.9465
3860000,¹ç,2021,189.8082
3900000,¹ç,2021,290.9023
3910000,¹ç,2021,4752.3694
3920000,¹ç,2021,366.7913
3930000,¹ç,2021,1259.7214
3940000,¹ç,2021,2438.3329
3970000,¹ç,2021,194.821
3980000,¹ç,2021,244.3801
3990000,¹ç,2021,2206.9582
4000000,¹ç,2021,182.0079
4010000,¹ç,2021,1095.8264
4020000,¹ç,2021,166.2039
4030000,¹ç,2021,278.0757
4040000,¹ç,2021,427.4737
4050000,¹ç,2021,3635.8373
4060000,¹ç,2021,3900.1552
4070000,¹ç,2021,7638.3617
4080000,¹ç,2021,5763.0661
4090000,¹ç,2021,1926.9565
5530000,¹ç,2021,7239.7221
5540000,¹ç,2021,1587.9481
5590000,¹ç,2021,2198.8963
5600000,¹ç,2021,5611.6162
5700000,¹ç,2021,7198.6444
4140000,¹ç,2021,3692.1124
4160000,¹ç,2021,1940.1962
4170000,¹ç,2021,3791.0213
6420000,¹ç,2021,70409.9233
4180000,¹ç,2021,4587.2918
4190000,¹ç,2021,4470.8213
4200000,¹ç,2021,4429.8487
4210000,¹ç,2021,684.0912
4220000,¹ç,2021,1237.5961
4230000,¹ç,2021,305.5543
4240000,¹ç,2021,3469.252
4250000,¹ç,2021,8571.5821
4260000,¹ç,2021,7021.1209
4270000,¹ç,2021,5351.2388
4280000,¹ç,2021,9531.2212
4290000,¹ç,2021,7506.8151
4300000,¹ç,2021,2421.1082
4310000,¹ç,2021,2308.109
4320000,¹ç,2021,3313.2695
4330000,¹ç,2021,2906.8006
4340000,¹ç,2021,1011.6525
4350000,¹ç,2021,1282.55
6430000,¹ç,2021,62692.2029
5710000,¹ç,2021,7436.5161
4390000,¹ç,2021,8598.9461
4400000,¹ç,2021,6513.4961
4420000,¹ç,2021,4962.3943
4430000,¹ç,2021,4635.4769
4440000,¹ç,2021,7328.1209
4450000,¹ç,2021,2899.3591
4460000,¹ç,2021,8054.0217
4470000,¹ç,2021,7363.025
4480000,¹ç,2021,4105.11
5570000,¹ç,2021,795.7367
6440000,¹ç,2021,75500.6636
4490000,¹ç,2021,6839.7884
4500000,¹ç,2021,4574.9221
4510000,¹ç,2021,3356.7601
4520000,¹ç,2021,5171.9949
4530000,¹ç,2021,8158.2715
4540000,¹ç,2021,7412.0209
5580000,¹ç,2021,192.4939
5680000,¹ç,2021,6290.2606
4550000,¹ç,2021,5198.265
4570000,¹ç,2021,5694.1234
4580000,¹ç,2021,2586.482
4590000,¹ç,2021,3175.3674
4600000,¹ç,2021,4467.8535
