ORGAN_CODE,FIELD_NM,YY,VAL
3940000,비거주용건물내주택,2021,1610
3970000,주택,2021,18426
3970000,단독주택-계,2021,1624
3970000,단독주택-일반,2021,315
3970000,단독주택-다가구,2021,1159
3970000,단독주택-영업겸용,2021,150
3970000,아파트,2021,14166
3970000,연립주택,2021,277
3970000,다세대주택,2021,2264
3970000,비거주용건물내주택,2021,95
3980000,주택,2021,60917
3980000,단독주택-계,2021,4876
3980000,단독주택-일반,2021,1062
3980000,단독주택-다가구,2021,2597
3980000,단독주택-영업겸용,2021,1217
3980000,아파트,2021,47744
3980000,연립주택,2021,2210
3980000,다세대주택,2021,5625
3980000,비거주용건물내주택,2021,462
3990000,주택,2021,252799
3990000,단독주택-계,2021,17099
3990000,단독주택-일반,2021,11129
3990000,단독주택-다가구,2021,2606
3990000,단독주택-영업겸용,2021,3364
3990000,아파트,2021,196072
3990000,연립주택,2021,11803
3990000,다세대주택,2021,26254
3990000,비거주용건물내주택,2021,1571
4000000,주택,2021,82617
4000000,단독주택-계,2021,5269
4000000,단독주택-일반,2021,2124
4000000,단독주택-다가구,2021,1708
4000000,단독주택-영업겸용,2021,1437
4000000,아파트,2021,66655
4000000,연립주택,2021,1679
4000000,다세대주택,2021,8437
4000000,비거주용건물내주택,2021,577
4010000,주택,2021,184751
4010000,단독주택-계,2021,7454
4010000,단독주택-일반,2021,1449
4010000,단독주택-다가구,2021,3121
4010000,단독주택-영업겸용,2021,2884
4010000,아파트,2021,147832
4010000,연립주택,2021,1645
4010000,다세대주택,2021,26506
4010000,비거주용건물내주택,2021,1314
4020000,주택,2021,91201
4020000,단독주택-계,2021,3586
4020000,단독주택-일반,2021,286
4020000,단독주택-다가구,2021,2048
4020000,단독주택-영업겸용,2021,1252
4020000,아파트,2021,73886
4020000,연립주택,2021,1250
4020000,다세대주택,2021,12022
4020000,비거주용건물내주택,2021,457
4030000,주택,2021,56416
4030000,단독주택-계,2021,2267
4030000,단독주택-일반,2021,954
4030000,단독주택-다가구,2021,767
4030000,단독주택-영업겸용,2021,546
4030000,아파트,2021,46398
4030000,연립주택,2021,723
4030000,다세대주택,2021,6792
4030000,비거주용건물내주택,2021,236
4040000,주택,2021,95176
4040000,단독주택-계,2021,5993
4040000,단독주택-일반,2021,988
4040000,단독주택-다가구,2021,3377
4040000,단독주택-영업겸용,2021,1628
4040000,아파트,2021,85293
4040000,연립주택,2021,1203
4040000,다세대주택,2021,2046
4040000,비거주용건물내주택,2021,641
4050000,주택,2021,355800
4050000,단독주택-계,2021,30821
4050000,단독주택-일반,2021,22289
4050000,단독주택-다가구,2021,4782
4050000,단독주택-영업겸용,2021,3750
4050000,아파트,2021,277415
4050000,연립주택,2021,11239
4050000,다세대주택,2021,34518
4050000,비거주용건물내주택,2021,1807
4060000,주택,2021,169553
4060000,단독주택-계,2021,26693
4060000,단독주택-일반,2021,20229
4060000,단독주택-다가구,2021,3432
4060000,단독주택-영업겸용,2021,3032
4060000,아파트,2021,120075
4060000,연립주택,2021,3913
4060000,다세대주택,2021,17545
4060000,비거주용건물내주택,2021,1327
4070000,주택,2021,80579
4070000,단독주택-계,2021,22640
4070000,단독주택-일반,2021,18409
4070000,단독주택-다가구,2021,2791
4070000,단독주택-영업겸용,2021,1440
4070000,아파트,2021,41736
4070000,연립주택,2021,3446
4070000,다세대주택,2021,11512
4070000,비거주용건물내주택,2021,1245
4080000,주택,2021,77374
4080000,단독주택-계,2021,21599
4080000,단독주택-일반,2021,18414
4080000,단독주택-다가구,2021,1557
4080000,단독주택-영업겸용,2021,1628
4080000,아파트,2021,47427
4080000,연립주택,2021,2700
4080000,다세대주택,2021,4740
4080000,비거주용건물내주택,2021,908
4090000,주택,2021,167035
4090000,단독주택-계,2021,13551
4090000,단독주택-일반,2021,9884
4090000,단독주택-다가구,2021,1237
4090000,단독주택-영업겸용,2021,2430
4090000,아파트,2021,138403
4090000,연립주택,2021,5332
4090000,다세대주택,2021,8812
4090000,비거주용건물내주택,2021,937
5530000,주택,2021,311842
5530000,단독주택-계,2021,32733
5530000,단독주택-일반,2021,23641
5530000,단독주택-다가구,2021,3322
5530000,단독주택-영업겸용,2021,5770
5530000,아파트,2021,254109
5530000,연립주택,2021,4873
5530000,다세대주택,2021,18164
5530000,비거주용건물내주택,2021,1963
5540000,주택,2021,130350
5540000,단독주택-계,2021,16383
5540000,단독주택-일반,2021,10902
5540000,단독주택-다가구,2021,3880
5540000,단독주택-영업겸용,2021,1601
5540000,아파트,2021,49853
5540000,연립주택,2021,4206
5540000,다세대주택,2021,58812
5540000,비거주용건물내주택,2021,1096
5590000,주택,2021,88057
5590000,단독주택-계,2021,10799
5590000,단독주택-일반,2021,8156
5590000,단독주택-다가구,2021,1200
5590000,단독주택-영업겸용,2021,1443
5590000,아파트,2021,67148
5590000,연립주택,2021,1545
5590000,다세대주택,2021,7593
5590000,비거주용건물내주택,2021,972
5600000,주택,2021,56079
5600000,단독주택-계,2021,20975
5600000,단독주택-일반,2021,17884
5600000,단독주택-다가구,2021,1689
5600000,단독주택-영업겸용,2021,1402
5600000,아파트,2021,21048
5600000,연립주택,2021,2632
5600000,다세대주택,2021,10293
5600000,비거주용건물내주택,2021,1131
5700000,주택,2021,43057
5700000,단독주택-계,2021,21055
5700000,단독주택-일반,2021,18950
5700000,단독주택-다가구,2021,1167
5700000,단독주택-영업겸용,2021,938
5700000,아파트,2021,14737
5700000,연립주택,2021,1510
5700000,다세대주택,2021,4809
5700000,비거주용건물내주택,2021,946
4140000,주택,2021,17244
4140000,단독주택-계,2021,8934
4140000,단독주택-일반,2021,7992
4140000,단독주택-다가구,2021,283
4140000,단독주택-영업겸용,2021,659
4140000,아파트,2021,5388
4140000,연립주택,2021,1196
4140000,다세대주택,2021,1314
4140000,비거주용건물내주택,2021,412
4160000,주택,2021,26761
4160000,단독주택-계,2021,15083
4160000,단독주택-일반,2021,12730
4160000,단독주택-다가구,2021,1270
4160000,단독주택-영업겸용,2021,1083
4160000,아파트,2021,5246
4160000,연립주택,2021,2040
4160000,다세대주택,2021,3542
4160000,비거주용건물내주택,2021,850
4170000,주택,2021,47683
4170000,단독주택-계,2021,32380
4170000,단독주택-일반,2021,29083
4170000,단독주택-다가구,2021,2061
4170000,단독주택-영업겸용,2021,1236
4170000,아파트,2021,7948
4170000,연립주택,2021,1464
4170000,다세대주택,2021,4974
4170000,비거주용건물내주택,2021,917
6420000,주택,2021,654719
6420000,단독주택-계,2021,238277
6420000,단독주택-일반,2021,190448
6420000,단독주택-다가구,2021,23714
6420000,단독주택-영업겸용,2021,24115
6420000,아파트,2021,370287
6420000,연립주택,2021,21735
6420000,다세대주택,2021,12792
6420000,비거주용건물내주택,2021,11628
4180000,주택,2021,105579
4180000,단독주택-계,2021,27133
4180000,단독주택-일반,2021,17103
4180000,단독주택-다가구,2021,5782
4180000,단독주택-영업겸용,2021,4248
4180000,아파트,2021,73879
4180000,연립주택,2021,1793
4180000,다세대주택,2021,1418
4180000,비거주용건물내주택,2021,1356
4190000,주택,2021,143538
4190000,단독주택-계,2021,30430
4190000,단독주택-일반,2021,19858
4190000,단독주택-다가구,2021,5173
4190000,단독주택-영업겸용,2021,5399
4190000,아파트,2021,109192
4190000,연립주택,2021,1201
4190000,다세대주택,2021,1225
4190000,비거주용건물내주택,2021,1490
4200000,주택,2021,89259
4200000,단독주택-계,2021,29625
4200000,단독주택-일반,2021,22015
4200000,단독주택-다가구,2021,4545
4200000,단독주택-영업겸용,2021,3065
4200000,아파트,2021,53159
4200000,연립주택,2021,3212
4200000,다세대주택,2021,1467
4200000,비거주용건물내주택,2021,1796
4210000,주택,2021,41536
4210000,단독주택-계,2021,10393
4210000,단독주택-일반,2021,8546
4210000,단독주택-다가구,2021,895
4210000,단독주택-영업겸용,2021,952
4210000,아파트,2021,27651
4210000,연립주택,2021,1655
4210000,다세대주택,2021,1147
4210000,비거주용건물내주택,2021,690
4220000,주택,2021,20436
4220000,단독주택-계,2021,5816
4220000,단독주택-일반,2021,5098
4220000,단독주택-다가구,2021,169
4220000,단독주택-영업겸용,2021,549
4220000,아파트,2021,11513
4220000,연립주택,2021,2533
4220000,다세대주택,2021,160
4220000,비거주용건물내주택,2021,414
4230000,주택,2021,39169
4230000,단독주택-계,2021,8433
4230000,단독주택-일반,2021,6316
4230000,단독주택-다가구,2021,959
4230000,단독주택-영업겸용,2021,1158
4230000,아파트,2021,27902
4230000,연립주택,2021,1670
4230000,다세대주택,2021,543
4230000,비거주용건물내주택,2021,621
4240000,주택,2021,30663
4240000,단독주택-계,2021,13265
4240000,단독주택-일반,2021,11416
4240000,단독주택-다가구,2021,886
4240000,단독주택-영업겸용,2021,963
4240000,아파트,2021,14268
4240000,연립주택,2021,1600
4240000,다세대주택,2021,930
4240000,비거주용건물내주택,2021,600
4250000,주택,2021,30457
4250000,단독주택-계,2021,19324
4250000,단독주택-일반,2021,17234
4250000,단독주택-다가구,2021,929
4250000,단독주택-영업겸용,2021,1161
4250000,아파트,2021,8205
4250000,연립주택,2021,1547
4250000,다세대주택,2021,699
4250000,비거주용건물내주택,2021,682
4260000,주택,2021,20753
4260000,단독주택-계,2021,14787
4260000,단독주택-일반,2021,13594
4260000,단독주택-다가구,2021,542
4260000,단독주택-영업겸용,2021,651
4260000,아파트,2021,4736
4260000,연립주택,2021,378
4260000,다세대주택,2021,492
4260000,비거주용건물내주택,2021,360
4270000,주택,2021,18165
4270000,단독주택-계,2021,11468
4270000,단독주택-일반,2021,10342
4270000,단독주택-다가구,2021,424
4270000,단독주택-영업겸용,2021,702
4270000,아파트,2021,4739
4270000,연립주택,2021,736
4270000,다세대주택,2021,817
4270000,비거주용건물내주택,2021,405
4280000,주택,2021,22098
4280000,단독주택-계,2021,12766
4280000,단독주택-일반,2021,11043
4280000,단독주택-다가구,2021,954
4280000,단독주택-영업겸용,2021,769
4280000,아파트,2021,5716
4280000,연립주택,2021,1962
4280000,다세대주택,2021,1147
4280000,비거주용건물내주택,2021,507
4290000,주택,2021,17257
4290000,단독주택-계,2021,10130
4290000,단독주택-일반,2021,9013
4290000,단독주택-다가구,2021,322
4290000,단독주택-영업겸용,2021,795
4290000,아파트,2021,5749
4290000,연립주택,2021,408
4290000,다세대주택,2021,511
4290000,비거주용건물내주택,2021,459
4300000,주택,2021,16870
4300000,단독주택-계,2021,9254
4300000,단독주택-일반,2021,8358
4300000,단독주택-다가구,2021,278
4300000,단독주택-영업겸용,2021,618
4300000,아파트,2021,5117
4300000,연립주택,2021,1013
4300000,다세대주택,2021,1012
4300000,비거주용건물내주택,2021,474
4310000,주택,2021,9979
4310000,단독주택-계,2021,5901
4310000,단독주택-일반,2021,5178
4310000,단독주택-다가구,2021,268
4310000,단독주택-영업겸용,2021,455
4310000,아파트,2021,3108
4310000,연립주택,2021,478
4310000,다세대주택,2021,249
4310000,비거주용건물내주택,2021,243
4320000,주택,2021,8330
4320000,단독주택-계,2021,4859
4320000,단독주택-일반,2021,4348
4320000,단독주택-다가구,2021,164
4320000,단독주택-영업겸용,2021,347
4320000,아파트,2021,2678
4320000,연립주택,2021,348
4320000,다세대주택,2021,174
4320000,비거주용건물내주택,2021,271
4330000,주택,2021,13074
4330000,단독주택-계,2021,7662
4330000,단독주택-일반,2021,6259
4330000,단독주택-다가구,2021,526
4330000,단독주택-영업겸용,2021,877
4330000,아파트,2021,4079
4330000,연립주택,2021,546
4330000,다세대주택,2021,354
4330000,비거주용건물내주택,2021,433
4340000,주택,2021,13129
4340000,단독주택-계,2021,8967
4340000,단독주택-일반,2021,7793
4340000,단독주택-다가구,2021,427
4340000,단독주택-영업겸용,2021,747
4340000,아파트,2021,3482
4340000,연립주택,2021,153
4340000,다세대주택,2021,151
4340000,비거주용건물내주택,2021,376
4350000,주택,2021,14427
4350000,단독주택-계,2021,8064
4350000,단독주택-일반,2021,6934
4350000,단독주택-다가구,2021,471
4350000,단독주택-영업겸용,2021,659
4350000,아파트,2021,5114
4350000,연립주택,2021,502
4350000,다세대주택,2021,296
4350000,비거주용건물내주택,2021,451
6430000,주택,2021,650224
6430000,단독주택-계,2021,210381
6430000,단독주택-일반,2021,168396
6430000,단독주택-다가구,2021,21393
6430000,단독주택-영업겸용,2021,20592
6430000,아파트,2021,392988
6430000,연립주택,2021,15969
6430000,다세대주택,2021,20876
6430000,비거주용건물내주택,2021,10010
4390000,주택,2021,94020
4390000,단독주택-계,2021,30041
4390000,단독주택-일반,2021,23712
4390000,단독주택-다가구,2021,2928
4390000,단독주택-영업겸용,2021,3401
4390000,아파트,2021,54313
4390000,연립주택,2021,3027
4390000,다세대주택,2021,5012
4390000,비거주용건물내주택,2021,1627
4400000,주택,2021,58119
4400000,단독주택-계,2021,21212
4400000,단독주택-일반,2021,17174
4400000,단독주택-다가구,2021,1779
4400000,단독주택-영업겸용,2021,2259
4400000,아파트,2021,32676
4400000,연립주택,2021,1883
4400000,다세대주택,2021,995
4400000,비거주용건물내주택,2021,1353
5710000,주택,2021,308987
5710000,단독주택-계,2021,62567
5710000,단독주택-일반,2021,38809
5710000,단독주택-다가구,2021,13917
5710000,단독주택-영업겸용,2021,9841
5710000,아파트,2021,231341
5710000,연립주택,2021,4812
5710000,다세대주택,2021,6229
5710000,비거주용건물내주택,2021,4038
4420000,주택,2021,15881
4420000,단독주택-계,2021,11796
4420000,단독주택-일반,2021,11116
4420000,단독주택-다가구,2021,113
4420000,단독주택-영업겸용,2021,567
4420000,아파트,2021,3198
4420000,연립주택,2021,305
4420000,다세대주택,2021,294
4420000,비거주용건물내주택,2021,288
4430000,주택,2021,22330
4430000,단독주택-계,2021,14081
4430000,단독주택-일반,2021,13183
4430000,단독주택-다가구,2021,178
4430000,단독주택-영업겸용,2021,720
4430000,아파트,2021,6169
4430000,연립주택,2021,536
4430000,다세대주택,2021,1110
4430000,비거주용건물내주택,2021,434
4440000,주택,2021,21504
4440000,단독주택-계,2021,15203
4440000,단독주택-일반,2021,14284
4440000,단독주택-다가구,2021,219
4440000,단독주택-영업겸용,2021,700
4440000,아파트,2021,4352
4440000,연립주택,2021,926
4440000,다세대주택,2021,680
4440000,비거주용건물내주택,2021,343
4450000,주택,2021,39670
4450000,단독주택-계,2021,11009
4450000,단독주택-일반,2021,9851
4450000,단독주택-다가구,2021,558
4450000,단독주택-영업겸용,2021,600
4450000,아파트,2021,23365
4450000,연립주택,2021,1652
4450000,다세대주택,2021,3194
4450000,비거주용건물내주택,2021,450
4460000,주택,2021,17208
4460000,단독주택-계,2021,14569
4460000,단독주택-일반,2021,13810
4460000,단독주택-다가구,2021,249
4460000,단독주택-영업겸용,2021,510
4460000,아파트,2021,1527
4460000,연립주택,2021,280
4460000,다세대주택,2021,515
4460000,비거주용건물내주택,2021,317
4470000,주택,2021,43294
4470000,단독주택-계,2021,16326
4470000,단독주택-일반,2021,14662
4470000,단독주택-다가구,2021,863
4470000,단독주택-영업겸용,2021,801
4470000,아파트,2021,23028
4470000,연립주택,2021,1119
4470000,다세대주택,2021,2261
4470000,비거주용건물내주택,2021,560
4480000,주택,2021,13885
4480000,단독주택-계,2021,9493
4480000,단독주택-일반,2021,8524
4480000,단독주택-다가구,2021,215
4480000,단독주택-영업겸용,2021,754
4480000,아파트,2021,2779
4480000,연립주택,2021,973
4480000,다세대주택,2021,313
4480000,비거주용건물내주택,2021,327
5570000,주택,2021,15326
5570000,단독주택-계,2021,4084
5570000,단독주택-일반,2021,3271
5570000,단독주택-다가구,2021,374
5570000,단독주택-영업겸용,2021,439
5570000,아파트,2021,10240
5570000,연립주택,2021,456
5570000,다세대주택,2021,273
5570000,비거주용건물내주택,2021,273
6440000,주택,2021,874666
6440000,단독주택-계,2021,307062
6440000,단독주택-일반,2021,268639
6440000,단독주택-다가구,2021,17343
6440000,단독주택-영업겸용,2021,21080
6440000,아파트,2021,490513
6440000,연립주택,2021,23750
6440000,다세대주택,2021,41978
6440000,비거주용건물내주택,2021,11363
4490000,주택,2021,245351
4490000,단독주택-계,2021,33872
4490000,단독주택-일반,2021,22551
4490000,단독주택-다가구,2021,5716
4490000,단독주택-영업겸용,2021,5605
4490000,아파트,2021,189023
4490000,연립주택,2021,6294
4490000,다세대주택,2021,13417
4490000,비거주용건물내주택,2021,2745
4500000,주택,2021,45172
4500000,단독주택-계,2021,23644
4500000,단독주택-일반,2021,21177
4500000,단독주택-다가구,2021,1276
4500000,단독주택-영업겸용,2021,1191
4500000,아파트,2021,18072
4500000,연립주택,2021,1335
4500000,다세대주택,2021,1363
4500000,비거주용건물내주택,2021,758
4510000,주택,2021,44017
4510000,단독주택-계,2021,22459
4510000,단독주택-일반,2021,20367
4510000,단독주택-다가구,2021,874
4510000,단독주택-영업겸용,2021,1218
4510000,아파트,2021,18033
4510000,연립주택,2021,1616
4510000,다세대주택,2021,1039
4510000,비거주용건물내주택,2021,870
4520000,주택,2021,130041
4520000,단독주택-계,2021,25225
4520000,단독주택-일반,2021,20005
4520000,단독주택-다가구,2021,2385
4520000,단독주택-영업겸용,2021,2835
4520000,아파트,2021,96575
4520000,연립주택,2021,2088
4520000,다세대주택,2021,5082
4520000,비거주용건물내주택,2021,1071
4530000,주택,2021,75088
4530000,단독주택-계,2021,23264
4530000,단독주택-일반,2021,20302
4530000,단독주택-다가구,2021,1442
4530000,단독주택-영업겸용,2021,1520
4530000,아파트,2021,44139
4530000,연립주택,2021,2065
4530000,다세대주택,2021,4783
4530000,비거주용건물내주택,2021,837
4540000,주택,2021,48915
4540000,단독주택-계,2021,27785
4540000,단독주택-일반,2021,25046
4540000,단독주택-다가구,2021,954
4540000,단독주택-영업겸용,2021,1785
4540000,아파트,2021,17826
4540000,연립주택,2021,1258
4540000,다세대주택,2021,1316
4540000,비거주용건물내주택,2021,730
5580000,주택,2021,17156
5580000,단독주택-계,2021,1460
5580000,단독주택-일반,2021,955
5580000,단독주택-다가구,2021,114
5580000,단독주택-영업겸용,2021,391
5580000,아파트,2021,14850
5580000,연립주택,2021,372
5580000,다세대주택,2021,421
5580000,비거주용건물내주택,2021,53
5680000,주택,2021,66931
5680000,단독주택-계,2021,23018
5680000,단독주택-일반,2021,19885
5680000,단독주택-다가구,2021,1686
5680000,단독주택-영업겸용,2021,1447
5680000,아파트,2021,36628
5680000,연립주택,2021,2297
5680000,다세대주택,2021,4193
5680000,비거주용건물내주택,2021,795
4550000,주택,2021,23307
4550000,단독주택-계,2021,16060
4550000,단독주택-일반,2021,15075
4550000,단독주택-다가구,2021,284
4550000,단독주택-영업겸용,2021,701
4550000,아파트,2021,5101
4550000,연립주택,2021,610
4550000,다세대주택,2021,1133
4550000,비거주용건물내주택,2021,403
4570000,주택,2021,29582
4570000,단독주택-계,2021,22250
4570000,단독주택-일반,2021,21295
4570000,단독주택-다가구,2021,289
4570000,단독주택-영업겸용,2021,666
4570000,아파트,2021,4978
4570000,연립주택,2021,937
4570000,다세대주택,2021,897
4570000,비거주용건물내주택,2021,520
4580000,주택,2021,26078
4580000,단독주택-계,2021,18327
4580000,단독주택-일반,2021,17309
4580000,단독주택-다가구,2021,265
4580000,단독주택-영업겸용,2021,753
4580000,아파트,2021,4973
4580000,연립주택,2021,1256
4580000,다세대주택,2021,1064
4580000,비거주용건물내주택,2021,458
4590000,주택,2021,14181
4590000,단독주택-계,2021,11469
4590000,단독주택-일반,2021,11032
4590000,단독주택-다가구,2021,101
4590000,단독주택-영업겸용,2021,336
4590000,아파트,2021,1739
4590000,연립주택,2021,300
4590000,다세대주택,2021,490
4590000,비거주용건물내주택,2021,183
4600000,주택,2021,43429
4600000,단독주택-계,2021,20000
4600000,단독주택-일반,2021,18308
4600000,단독주택-다가구,2021,777
4600000,단독주택-영업겸용,2021,915
4600000,아파트,2021,19696
4600000,연립주택,2021,852
4600000,다세대주택,2021,2094
4600000,비거주용건물내주택,2021,787
4610000,주택,2021,36286
4610000,단독주택-계,2021,20597
4610000,단독주택-일반,2021,19400
4610000,단독주택-다가구,2021,356
4610000,단독주택-영업겸용,2021,841
4610000,아파트,2021,11337
4610000,연립주택,2021,1392
4610000,다세대주택,2021,2412
4610000,비거주용건물내주택,2021,548
4620000,주택,2021,29132
4620000,단독주택-계,2021,17632
4620000,단독주택-일반,2021,15932
4620000,단독주택-다가구,2021,824
4620000,단독주택-영업겸용,2021,876
4620000,아파트,2021,7543
4620000,연립주택,2021,1078
4620000,다세대주택,2021,2274
4620000,비거주용건물내주택,2021,605
6450000,주택,2021,747880
6450000,단독주택-계,2021,279616
6450000,단독주택-일반,2021,238916
6450000,단독주택-다가구,2021,18629
6450000,단독주택-영업겸용,2021,22071
6450000,아파트,2021,424658
6450000,연립주택,2021,17604
6450000,다세대주택,2021,15142
6450000,비거주용건물내주택,2021,10860
4640000,주택,2021,243306
4640000,단독주택-계,2021,41386
4640000,단독주택-일반,2021,23415
4640000,단독주택-다가구,2021,9970
4640000,단독주택-영업겸용,2021,8001
4640000,아파트,2021,186771
4640000,연립주택,2021,5046
4640000,다세대주택,2021,7097
4640000,비거주용건물내주택,2021,3006
4670000,주택,2021,117489
4670000,단독주택-계,2021,28928
4670000,단독주택-일반,2021,22753
4670000,단독주택-다가구,2021,2098
4670000,단독주택-영업겸용,2021,4077
4670000,아파트,2021,81018
4670000,연립주택,2021,4305
4670000,다세대주택,2021,1409
4670000,비거주용건물내주택,2021,1829
4680000,주택,2021,118515
4680000,단독주택-계,2021,34462
4680000,단독주택-일반,2021,28757
4680000,단독주택-다가구,2021,2607
4680000,단독주택-영업겸용,2021,3098
4680000,아파트,2021,75940
4680000,연립주택,2021,2661
4680000,다세대주택,2021,3412
4680000,비거주용건물내주택,2021,2040
4690000,주택,2021,48382
4690000,단독주택-계,2021,25950
4690000,단독주택-일반,2021,24032
4690000,단독주택-다가구,2021,865
4690000,단독주택-영업겸용,2021,1053
4690000,아파트,2021,20524
4690000,연립주택,2021,580
4690000,다세대주택,2021,525
4690000,비거주용건물내주택,2021,803
4700000,주택,2021,35018
4700000,단독주택-계,2021,20586
4700000,단독주택-일반,2021,18476
4700000,단독주택-다가구,2021,970
4700000,단독주택-영업겸용,2021,1140
4700000,아파트,2021,13051
4700000,연립주택,2021,447
4700000,다세대주택,2021,314
4700000,비거주용건물내주택,2021,620
4710000,주택,2021,38501
4710000,단독주택-계,2021,24412
4710000,단독주택-일반,2021,23336
4710000,단독주택-다가구,2021,307
4710000,단독주택-영업겸용,2021,769
4710000,아파트,2021,12349
4710000,연립주택,2021,1023
4710000,다세대주택,2021,250
4710000,비거주용건물내주택,2021,467
4720000,주택,2021,39362
4720000,단독주택-계,2021,19512
4720000,단독주택-일반,2021,18149
4720000,단독주택-다가구,2021,584
4720000,단독주택-영업겸용,2021,779
4720000,아파트,2021,18598
4720000,연립주택,2021,334
4720000,다세대주택,2021,520
4720000,비거주용건물내주택,2021,398
4730000,주택,2021,10926
4730000,단독주택-계,2021,9153
4730000,단독주택-일반,2021,8760
4730000,단독주택-다가구,2021,95
4730000,단독주택-영업겸용,2021,298
4730000,아파트,2021,1071
4730000,연립주택,2021,535
4730000,다세대주택,2021,26
4730000,비거주용건물내주택,2021,141
4740000,주택,2021,11255
4740000,단독주택-계,2021,8966
4740000,단독주택-일반,2021,8323
4740000,단독주택-다가구,2021,212
4740000,단독주택-영업겸용,2021,431
4740000,아파트,2021,1660
4740000,연립주택,2021,191
4740000,다세대주택,2021,257
4740000,비거주용건물내주택,2021,181
4750000,주택,2021,9577
4750000,단독주택-계,2021,8124
4750000,단독주택-일반,2021,7720
4750000,단독주택-다가구,2021,81
4750000,단독주택-영업겸용,2021,323
4750000,아파트,2021,804
4750000,연립주택,2021,334
4750000,다세대주택,2021,133
4750000,비거주용건물내주택,2021,182
4760000,주택,2021,12938
4760000,단독주택-계,2021,10573
4760000,단독주택-일반,2021,10175
4760000,단독주택-다가구,2021,61
4760000,단독주택-영업겸용,2021,337
4760000,아파트,2021,1854
4760000,연립주택,2021,183
4760000,다세대주택,2021,192
4760000,비거주용건물내주택,2021,136
4770000,주택,2021,12907
4770000,단독주택-계,2021,10752
4770000,단독주택-일반,2021,10166
4770000,단독주택-다가구,2021,142
4770000,단독주택-영업겸용,2021,444
4770000,아파트,2021,1529
4770000,연립주택,2021,296
4770000,다세대주택,2021,159
4770000,비거주용건물내주택,2021,171
4780000,주택,2021,25261
4780000,단독주택-계,2021,19448
4780000,단독주택-일반,2021,18428
4780000,단독주택-다가구,2021,310
4780000,단독주택-영업겸용,2021,710
4780000,아파트,2021,3742
4780000,연립주택,2021,1300
4780000,다세대주택,2021,384
4780000,비거주용건물내주택,2021,387
4790000,주택,2021,24443
4790000,단독주택-계,2021,17364
4790000,단독주택-일반,2021,16426
4790000,단독주택-다가구,2021,327
4790000,단독주택-영업겸용,2021,611
4790000,아파트,2021,5747
4790000,연립주택,2021,369
4790000,다세대주택,2021,464
4790000,비거주용건물내주택,2021,499
6460000,주택,2021,811478
6460000,단독주택-계,2021,400420
6460000,단독주택-일반,2021,360825
6460000,단독주택-다가구,2021,15431
6460000,단독주택-영업겸용,2021,24164
6460000,아파트,2021,369551
6460000,연립주택,2021,17384
6460000,다세대주택,2021,11085
6460000,비거주용건물내주택,2021,13038
4800000,주택,2021,95419
4800000,단독주택-계,2021,21086
4800000,단독주택-일반,2021,13226
4800000,단독주택-다가구,2021,3778
4800000,단독주택-영업겸용,2021,4082
4800000,아파트,2021,69230
4800000,연립주택,2021,1656
4800000,다세대주택,2021,1811
4800000,비거주용건물내주택,2021,1636
4810000,주택,2021,113866
4810000,단독주택-계,2021,37962
4810000,단독주택-일반,2021,29652
4810000,단독주택-다가구,2021,4027
4810000,단독주택-영업겸용,2021,4283
4810000,아파트,2021,69555
4810000,연립주택,2021,2012
4810000,다세대주택,2021,1726
4810000,비거주용건물내주택,2021,2611
4820000,주택,2021,115059
4820000,단독주택-계,2021,32028
4820000,단독주택-일반,2021,26314
4820000,단독주택-다가구,2021,2673
4820000,단독주택-영업겸용,2021,3041
4820000,아파트,2021,77933
4820000,연립주택,2021,1720
4820000,다세대주택,2021,1548
4820000,비거주용건물내주택,2021,1830
4830000,주택,2021,54339
4830000,단독주택-계,2021,24253
4830000,단독주택-일반,2021,22797
4830000,단독주택-다가구,2021,416
4830000,단독주택-영업겸용,2021,1040
4830000,아파트,2021,28626
4830000,연립주택,2021,478
4830000,다세대주택,2021,512
4830000,비거주용건물내주택,2021,470
4840000,주택,2021,64442
4840000,단독주택-계,2021,13763
4840000,단독주택-일반,2021,11614
4840000,단독주택-다가구,2021,1039
4840000,단독주택-영업겸용,2021,1110
4840000,아파트,2021,45850
4840000,연립주택,2021,2995
4840000,다세대주택,2021,859
4840000,비거주용건물내주택,2021,975
4850000,주택,2021,19420
4850000,단독주택-계,2021,15952
4850000,단독주택-일반,2021,15162
4850000,단독주택-다가구,2021,212
4850000,단독주택-영업겸용,2021,578
4850000,아파트,2021,2504
4850000,연립주택,2021,306
4850000,다세대주택,2021,312
4850000,비거주용건물내주택,2021,346
4860000,주택,2021,13545
4860000,단독주택-계,2021,11478
4860000,단독주택-일반,2021,10913
4860000,단독주택-다가구,2021,104
4860000,단독주택-영업겸용,2021,461
4860000,아파트,2021,1234
4860000,연립주택,2021,441
4860000,다세대주택,2021,191
4860000,비거주용건물내주택,2021,201
4870000,주택,2021,11948
4870000,단독주택-계,2021,10068
4870000,단독주택-일반,2021,9369
4870000,단독주택-다가구,2021,186
4870000,단독주택-영업겸용,2021,513
4870000,아파트,2021,1289
4870000,연립주택,2021,252
4870000,다세대주택,2021,135
4870000,비거주용건물내주택,2021,204
4880000,주택,2021,34227
4880000,단독주택-계,2021,28094
4880000,단독주택-일반,2021,26959
4880000,단독주택-다가구,2021,255
4880000,단독주택-영업겸용,2021,880
4880000,아파트,2021,3585
4880000,연립주택,2021,839
